crops,Area Acres,Per Area yield (KG),Production in (KG),Year_range,crop_type,year mid point,crop indexing,location
cucumber,26735.69,4364.23,116680700,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
danta,27772.38,3423.96,95091460,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
datasak,14669.13,2366.09,34708410,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
datasak,14834.92,2420.94,35914480,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
datasak,14973.26,2521.91,37761210,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
datasak,14199.43,2265.23,32164960,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
gourd,49739.72,5714.97,284261050,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
gourd,50112.96,6257.53,313583360,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
gourd,52336.07,6476.22,338939680,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
gourdleaves(lausak),17348.81,1974.6,34256910,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
gourdleaves(lausak),17596.52,1944.22,34211580,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
gourdleaves(lausak),19103.2,2378.28,45432750,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
gourdleaves(lausak),15373,1607,24702000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
gourdleaves(lausak),15474,1622,25100000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
gourdleaves(lausak),16334,1754,28647000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
gourdleaves(lausak),16156,1660,26812000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
gourdleaves(lausak),16835,1849,31126370,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
gourdleaves(lausak),17513.73,1848.88,32380770,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
gourdleaves(lausak),17722.09,2010.95,35638240,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
greenbanana,28640.26,6404.93,183438790,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
greenbanana,28969.1,6349.25,183931930,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
greenbanana,28957.47,6371.93,184515030,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
greenbanana,29246.02,6348.01,185654050,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
juteleaves,7593.57,1968.4,14947150,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
juteleaves,7643.89,2017.53,15421760,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
juteleaves,7742.78,2022.49,15659720,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
kachurlati,18962.64,2563.41,48609080,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
kalmishak,5819.69,2025.19,11785950,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
khirai,18090.28,4745.45,85846600,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
lady'sfinger,31248.47,3385.23,105783110,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
longbean(batboti),17738.21,2228.48,39529330,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
longbean(batboti),17937.32,2335.66,41895450,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
longbean(batboti),18047.07,2363.14,42647760,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
longbean(batboti),17904.86,2415.1,43241990,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
malabarspinach(puisak),28728.33,4259.27,122361810,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
murakachu,9205.75,3691.96,33987270,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
otherwintervegts.,17867,2244,40097000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
otherwintervegts.,18615,2386,44412000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
otherwintervegts.,18687,2194,41003000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
owlkachu,2181.9,8183.34,17855230,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
panikachu,14164.86,4599.42,65150090,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
patshak,7253.56,1946.3,14117500,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
pointedgourd(patol),26050.55,5420.23,141199910,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
pumpkin,42639,4365,186112000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
pumpkin,42612,4474,190644000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
pumpkin,41664,4586,191087000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
pumpkin,26383,3988,105226000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
pumpkin,43171,4764,205666000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
pumpkin,43262.68,4705.21,203560000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
pumpkin,43887.84,4910.55,215513400,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
pumpkin,44537.72,5140.81,228960010,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
pumpkin,44872.04,5059.85,227045650,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
pumpkin,44963.56,5769.95,259400650,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
pumpkin,47183.29,6143.78,289883630,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
pumpkin,2940.15,5245.55,154235630,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
radish,65139,4312,280871000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
radish,65652,4273,280524000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
radish,65652,4273,280524000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
radish,64434,4786,308395000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
radish,64784,4423,286543000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
radish,67244.72,4693.5,315612910,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
radish,66582.78,4831.77,32171276000,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
radish,67380.38,5056.18,340687060,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
radish,66441.99,5668.06,376597150,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
radish,66115.29,5792.56,382976760,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
redamaranth(lalsak),28089,1839,51664000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
redamaranth(lalsak),28436,1890,53749000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
redamaranth(lalsak),29403,2012,59150000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
redamaranth(lalsak),29277,2278,66694000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
redamaranth(lalsak),30604,1996,61096000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
redamaranth(lalsak),31684.43,2062.71,65355810,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
redamaranth(lalsak),32245.77,2255.06,72716240,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
redamaranth(lalsak),32451.23,2155.04,69933860,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
redamaranth(lalsak),32704.09,2223.35,72712660,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
redamaranth(lalsak),32885.87,2315.27,76139830,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
ribbedgourd(jhinga),26536.45,3025.43,80284110,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
snakgourd(chichinga),19918.48,2749.13,54758510,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
spinach(palongsak),21545,2346,50555000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
spinach(palongsak),21598,3069,66292000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
spinach(palongsak),22873,2431,35609000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
spinach(palongsak),23672,2434,57616000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
spinach(palongsak),14326,2442,59400000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
spinach(palongsak),24651,2454.91,60516010,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
spinach(palongsak),24509.79,2523.87,61859490,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
spinach(palongsak),24547.53,2581.43,63367770,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
spinach(palongsak),24364.08,2743.34,66838990,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
spinach(palongsak),24282.28,2814,68330340,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
spinygourd(kakrol),12634,1923,24291000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
spinygourd(kakrol),13931.77,3244.95,45207850,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
tomato,67535,5451,368121000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
tomato,68366,5686,388725000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
tomato,69509,5539,385038000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
tomato,69697,5562,387653000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
tomato,70460,5897,415494000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
tomato,72878.64,6144.67,447815430,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
tomato,73151.55,6046.35,442299600,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
tomato,76943.14,6098.07,469204490,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
tomato,76876.32,6393.23,491487790,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
tomato,77102.4,6986.72,538693010,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
turnips(shallgham),2965,2534,7513000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
turnips(shallgham),3310.74,2701.8,8944950,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
turnips(shallgham),3352.79,2747.89,9213090,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
turnips(shallgham),3478.85,2758.39,9596040,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
turnips(shallgham),3738.6,2921.43,10922040,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
turnips(shallgham),3525.69,2959.72,10435060,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
turnips(shallgham),3607.53,3149.96,11363560,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
utshee,14548,1898,29503000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
utshee,14419.34,1951.4,28137910,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
utshee,14292.95,2012.12,28759080,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
utshee,15225.37,2110.93,32139620,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
utshee,16486.96,2226.58,36709540,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
utshee,16311.25,2289.66,37347230,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
utshee,16129.24,2347.53,37863860,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
watergourd,45784,4764,218123000,2015-2016,VEGETABLES (Winter),2015.5,1,Bangladesh
watergourd,46664,4845,226084000,2016-2017,VEGETABLES (Winter),2016.5,1,Bangladesh
watergourd,46095,5044,232315000,2017-2018,VEGETABLES (Winter),2017.5,1,Bangladesh
watergourd,47396,4981,236033000,2018-2019,VEGETABLES (Winter),2018.5,1,Bangladesh
watergourd,49096,5105,250613000,2019-2020,VEGETABLES (Winter),2019.5,1,Bangladesh
watergourd,50155.41,5019.46,251753000,2020-2021,VEGETABLES (Winter),2020.5,1,Bangladesh
watergourd,51176.14,5547.87,283918450,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
waterspinach(kalmishak),5939.95,2106.88,12514760,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
waterspinach(kalmishak),6258.31,2136.96,13373780,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
waterspinach(kalmishak),6418.6,2126.49,13649070,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
waxgourd(chalkumra),26380.15,4042.15,106632650,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
zucchini(dhundol),1117838,2410.51,26945640,2021-2022,VEGETABLES (Winter),2021.5,1,Bangladesh
zucchini(dhundol),11499.01,2645.69,30422830,2022-2023,VEGETABLES (Winter),2022.5,1,Bangladesh
zucchini(dhundol),11739.95,2749.53,32279290,2023-2024,VEGETABLES (Winter),2023.5,1,Bangladesh
zucchini(dhundol),11864.44,2778.41,32964230,2024-2025,VEGETABLES (Winter),2024.5,1,Bangladesh
,,,,,,,,
Arabian jasmine (Belly),15.29,439.5029431,6720,2020-2021,Flower (Permanent),2020.5,2,Bangladesh
Arabian jasmine (Belly),23.18,457.2907679,10600,2021-2022,Flower (Permanent),2021.5,2,Bangladesh
Arabian jasmine (Belly),25.34,321.2312549,8140,2022-2023,Flower (Permanent),2022.5,2,Bangladesh
Arabian jasmine (Belly),25.35,342.800789,8690.00,2023-2024,Flower (Permanent),2023.5,2,Bangladesh
Arabian jasmine (Belly),24.2,366.9421488,8880,2024-2025,Flower (Permanent),2024.5,2,Bangladesh
Bengal currant (Kharamcha),37,4567.567568,169000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Bengal currant (Kharamcha),27,6333.333333,171000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Bengal currant (Kharamcha),27,6172.222222,166650,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Bengal currant (Kharamcha),60.19,2577.172288,155120,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Bengal currant (Kharamcha),64.38,2482.13731,159800,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Bengal currant (Kharamcha),66.52,849.0679495,56480.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Bengal currant (Kharamcha),67.32,2506.833036,168760,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Betel nut,30416,9095.969227,276663000,2015-2016,Tobacco,2015.5,2,Bangladesh
Betel nut,42068,5868.189598,246863000,2016-2017,Tobacco,2016.5,2,Bangladesh
Betel nut,76531,2819.550248,215783000,2017-2018,Tobacco,2017.5,2,Bangladesh
Betel nut,96190,3292.597983,316715000,2018-2019,Tobacco,2018.5,2,Bangladesh
Betel nut,96945,3389.653927,328610000,2019-2020,Tobacco,2019.5,2,Bangladesh
Betel nut,115174.01,3002.423463,345801150,2020-2021,Tobacco,2020.5,2,Bangladesh
Betel nut,96757.1,3449.091178,333724060,2021-2022,Tobacco,2021.5,2,Bangladesh
Betel nut,96993.23,3521.751157,341586020,2022-2023,Tobacco,2022.5,2,Bangladesh
Betel nut,97993.23,3633.201294,356029130.00,2023-2024,Tobacco,2023.5,2,Bangladesh
Betel nut,107029.76,3064.301929,327971500,2024-2025,Tobacco,2024.5,2,Bangladesh
Black Berry,354,146898.3051,52002000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Black Berry,290,179982.7586,52195000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Black Berry,47364,1062.663626,50332000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Black Berry,50332,1023.225781,51501000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Black Berry,13751.01,4139.929358,56928210,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Black Berry,13357.29,4052.908936,54135880,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Black Berry,12626.15,4224.876942,53343930,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Black Berry,12824.85,4147.717127,53193850.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Black Berry,13261.57,3623.218819,48049570,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Black Berry ,37494,1509.14813,56584000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Burmese grap (Lotkon),348,5393.678161,1877000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Burmese grap (Lotkon),354,5466.101695,1935000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Burmese grap (Lotkon),407.45,5913.854461,2409600,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Burmese grap (Lotkon),456.71,5817.827505,2657060,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Burmese grap (Lotkon),470.25,5839.63849,2746090,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Burmese grap (Lotkon),479.6,5819.391159,2790980.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Burmese grap (Lotkon),488.95,5787.319767,2829710,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Carambola (Kamranga),41,414.6341463,17000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Carambola (Kamranga),17,836529.4118,14221000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Carambola (Kamranga),7181,2055.424036,14760000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Carambola (Kamranga),7156,1862.632756,13329000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Carambola (Kamranga),7062,2133.67318,15068000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Carambola (Kamranga),4198.8,3407.494999,14307390,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Carambola (Kamranga),3661.16,4078.371336,14931570,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Carambola (Kamranga),3832.83,3807.077277,14591880,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Carambola (Kamranga),3010.16,4949.012677,14897320.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Carambola (Kamranga),3407.98,4471.977535,15240410,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Cassia-leaf,1413,4375.796178,6183000,2018-2019,Condiments & Spices,2018.5,2,Bangladesh
Cassia-leaf,1392,1303.87931,1815000,2019-2020,Condiments & Spices,2019.5,2,Bangladesh
Cassia-leaf,1233.15,1298.471394,1601210,2020-2021,Condiments & Spices,2020.5,2,Bangladesh
Cassia-leaf,1167.31,1271.547404,1484290,2021-2022,Condiments & Spices,2021.5,2,Bangladesh
Cassia-leaf,1145.02,1311.086269,1501220,2022-2023,Condiments & Spices,2022.5,2,Bangladesh
Cassia-leaf,1328.06,1240.087044,1646910.00,2023-2024,Condiments & Spices,2023.5,2,Bangladesh
Cassia-leaf,1162.65,1373.870038,1597330,2024-2025,Condiments & Spices,2024.5,2,Bangladesh
Coconut,5878,63672.84791,374269000,2015-2016,Oil,2015.5,2,Bangladesh
Coconut,9602,42557.27973,408635000,2016-2017,Oil,2016.5,2,Bangladesh
Coconut,10365,45053.06319,466975000,2017-2018,Oil,2017.5,2,Bangladesh
Coconut,88740,4863.601533,431596000,2018-2019,Oil,2018.5,2,Bangladesh
Coconut,89786,4587.274185,411873000,2019-2020,Oil,2019.5,2,Bangladesh
Coconut,89322,4510.109492,402852000,2020-2021,Oil,2020.5,2,Bangladesh
Coconut,74028,5565.050521,411969560,2021-2022,Oil,2021.5,2,Bangladesh
Coconut,74755.47,5399.707205,403657650,2022-2023,Oil,2022.5,2,Bangladesh
Coconut,65038.11,6156.263766,400391760.00,2023-2024,Oil,2023.5,2,Bangladesh
Coconut,61395.73,6478.602014,397758500,2024-2025,Oil,2024.5,2,Bangladesh
Custard apple (Sharifa),640,2762.5,1768000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Custard apple (Sharifa),720,3147.222222,2266000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Custard apple (Sharifa),840.42,2652.745056,2229420,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Custard apple (Sharifa),810.9,2050.84474,1663030,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Custard apple (Sharifa),878.2,2013.926213,1768630,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Custard apple (Sharifa),879.27,2088.891922,1836700.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Custard apple (Sharifa),891.02,2150.243541,1915910,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Date palm (Fruit),853,45977.72567,39219000,2015-2016,Sugar Crop,2015.5,2,Bangladesh
Date palm (Fruit),311,125205.7878,38939000,2016-2017,Sugar Crop,2016.5,2,Bangladesh
Date palm (Fruit),92333,400.4418789,36974000,2017-2018,Sugar Crop,2017.5,2,Bangladesh
Date palm (Fruit),55540,636.3521786,35343000,2018-2019,Sugar Crop,2018.5,2,Bangladesh
Date palm (Fruit),26099,1354.649603,35355000,2019-2020,Sugar Crop,2019.5,2,Bangladesh
Date palm (Fruit),23441.54,1714.380113,40187710,2020-2021,Sugar Crop,2020.5,2,Bangladesh
Date palm (Fruit),15680.05,2535.058243,39749840,2022-2023,Sugar Crop,2022.5,2,Bangladesh
Date palm (Fruit),21513.79,1805.329047,38839470.00,2023-2024,Sugar Crop,2023.5,2,Bangladesh
Date palm (Fruit),21188.6,1787.012356,37864290,2024-2025,Sugar Crop,2024.5,2,Bangladesh
Date palm (Fruit),21628.56,1859.085394,40209340,2021-2022,Sugar Crop,2021.5,2,Bangladesh
Date Palm (Juice),1769,101626.3426,179777000,2015-2016,Sugar Crop,2015.5,2,Bangladesh
Date Palm (Juice),5132,32941.54326,169056000,2016-2017,Sugar Crop,2016.5,2,Bangladesh
Date Palm (Juice),68693,2632.946588,180865000,2017-2018,Sugar Crop,2017.5,2,Bangladesh
Date Palm (Juice),63261,2618.532745,165651000,2018-2019,Sugar Crop,2018.5,2,Bangladesh
Date Palm (Juice),75260,2029.590752,152747000,2019-2020,Sugar Crop,2019.5,2,Bangladesh
Date Palm (Juice),68400,2189.488304,149761000,2020-2021,Sugar Crop,2020.5,2,Bangladesh
Date Palm (Juice),17673.5,9494.030611,167792750,2022-2023,Sugar Crop,2022.5,2,Bangladesh
Date Palm (Juice),17555.69,9004.688508,158083520.00,2023-2024,Sugar Crop,2023.5,2,Bangladesh
Date Palm (Juice),17510.67,9069.735767,158817150,2024-2025,Sugar Crop,2024.5,2,Bangladesh
Date Palm (Juice),39057.74,3906.10491,152563630,2021-2022,Sugar Crop,2021.5,2,Bangladesh
Dragaon,18,1944.444444,35000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Dragaon,34,4147.058824,141000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Dragaon,349.69,3256.312734,1138700,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Dragaon,717.53,4395.412039,3153840,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Dragaon,1135.4,5248.626035,5959290,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Dragaon,1914.31,5095.783859,9754910.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Dragaon,2092.62,5984.067819,12522380,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Elephant Apple (Chalta),5002,1926.229508,9635000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Elephant Apple (Chalta),5196.7,1887.544018,9809000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Elephant Apple (Chalta),5106.77,2062.256573,10531470,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Elephant Apple (Chalta),3376.84,3162.714254,10679980,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Elephant Apple (Chalta),3186.75,32012.06245,102014440,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Elephant Apple (Chalta),2523.39,3981.053266,10045750.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Elephant Apple (Chalta),2545.87,3992.034157,10163200,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Guava,96608,2451.981202,236881000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Green Coconut,11635,36405.84443,423582000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Green Coconut,3585,131393.5844,471046000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
Green Coconut,19254,23125.94785,445267000,2017-2018,Fruits (Permanent),2017.5,2,Bangladesh
Green Coconut,77213,6126.882779,473075000,2018-2019,Fruits (Permanent),2018.5,2,Bangladesh
Green Coconut,77153,6217.114046,479669000,2019-2020,Fruits (Permanent),2019.5,2,Bangladesh
Green Coconut,62576,7074.725134,442708000,2020-2021,Fruits (Permanent),2020.5,2,Bangladesh
Green Coconut,61093.89,7510.656794,458855240,2021-2022,Fruits (Permanent),2021.5,2,Bangladesh
Green Coconut,55360.28,8256.609432,457088210,2022-2023,Fruits (Permanent),2022.5,2,Bangladesh
Green Coconut,56665.53,8279.448194,469159320.00,2023-2024,Fruits (Permanent),2023.5,2,Bangladesh
Green Coconut,53543.98,8574.841467,459131140,2024-2025,Fruits (Permanent),2024.5,2,Bangladesh
Green Palm (Taler Shash),84,785880.9524,66014000,2015-2016,Sugar Crop,2015.5,2,Bangladesh
Green Palm (Taler Shash),396,179593.4343,71119000,2016-2017,Sugar Crop,2016.5,2,Bangladesh
Green Palm (Taler Shash),48879,1521.553223,74372000,2017-2018,Sugar Crop,2017.5,2,Bangladesh
Green Palm (Taler Shash),50202,2075.415322,104190000,2018-2019,Sugar Crop,2018.5,2,Bangladesh
Green Palm (Taler Shash),50313,1451.135889,73011000,2019-2020,Sugar Crop,2019.5,2,Bangladesh
Green Palm (Taler Shash),12207.67,6476.313662,79060700,2020-2021,Sugar Crop,2020.5,2,Bangladesh
Green Palm (Taler Shash),12708.34,6055.661086,76957400,2021-2022,Sugar Crop,2021.5,2,Bangladesh
Green Palm (Taler Shash),11176.57,6737.832806,75305860,2022-2023,Sugar Crop,2022.5,2,Bangladesh
Green Palm (Taler Shash),20605.91,3620.026488,74593940.00,2023-2024,Sugar Crop,2023.5,2,Bangladesh
Green Palm (Taler Shash),20630.74,3833.696707,79092000,2024-2025,Sugar Crop,2024.5,2,Bangladesh
Green Papaya,4786,42148.34935,201722000,2015-2016,Vegetable (Summer),2015.5,2,Bangladesh
Green Papaya,7223,30833.58715,222711000,2016-2017,Vegetable (Summer),2016.5,2,Bangladesh
Green Papaya,5722,44857.56728,256675000,2017-2018,Vegetable (Summer),2017.5,2,Bangladesh
Green Papaya,21776,16202.05731,352816000,2018-2019,Vegetable (Summer),2018.5,2,Bangladesh
Green Papaya,19811,19757.96275,391425000,2019-2020,Vegetable (Summer),2019.5,2,Bangladesh
Green Papaya,26393.13,11076.4089,292341100,2020-2021,Vegetable (Summer),2020.5,2,Bangladesh
Green Papaya,21923.94,14045.6168,307935260,2021-2022,Vegetable (Summer),2021.5,2,Bangladesh
Green Papaya,21833.2,14480.51042,316155880,2022-2023,Vegetable (Summer),2022.5,2,Bangladesh
Green Papaya,23466.01,13575.72335,318568060.00,2023-2024,Vegetable (Summer),2023.5,2,Bangladesh
Green Papaya ,24360.68,13975.33772,340448730,2024-2025,Vegetable (Summer),2024.5,2,Bangladesh
Guava,8794,24369.79759,214308000,2015-2016,Fruits (Permanent),2015.5,2,Bangladesh
Guava,11526,19900.74614,229376000,2016-2017,Fruits (Permanent),2016.5,2,Bangladesh
